utterance_id,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason
peYoD-JkAXE_utt06354,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06355,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06356,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06357,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06358,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06359,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06360,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06361,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06362,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06363,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06364,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06365,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06368,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06369,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06370,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06371,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06372,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06373,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06374,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06375,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06376,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06377,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06378,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06379,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06380,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06381,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06382,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06383,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06384,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06385,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06386,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06387,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06388,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06389,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06390,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06391,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06392,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06393,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06394,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06395,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06396,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06397,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06398,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06399,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06400,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06401,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06402,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06403,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06404,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06405,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06406,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06407,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06408,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06409,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06412,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06413,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06414,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06415,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06416,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06417,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06420,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06421,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06422,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06423,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06424,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06425,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06426,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06427,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06428,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06429,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06430,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06431,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06432,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06433,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06434,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06435,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06436,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06437,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06438,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06439,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06440,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06441,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06442,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06443,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06444,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06445,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06446,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06447,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06448,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06449,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06450,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06451,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06452,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06453,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06454,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06455,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06456,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06457,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06458,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06459,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06460,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06461,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06462,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06463,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06464,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06465,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06466,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06467,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06468,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06469,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06470,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06471,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06472,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06473,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06474,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06475,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06476,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06477,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06478,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06479,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06480,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06481,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06482,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06483,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06484,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06485,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06486,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06487,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06488,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06489,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06490,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06491,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06492,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06493,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06494,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06495,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06496,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06497,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06498,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06499,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06500,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06501,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06502,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06503,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06504,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06505,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06506,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06507,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06508,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06509,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06510,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06511,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06512,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06513,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06514,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06515,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06516,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06517,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06518,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06519,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06520,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06521,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06522,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06523,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06524,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06525,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06526,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06527,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06528,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06529,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06530,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06531,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06532,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06533,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06534,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06535,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06536,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06537,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06538,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06539,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06540,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06541,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06542,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06543,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06544,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06545,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06546,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06547,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06548,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06549,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06550,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06551,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06552,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06553,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06554,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06555,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06556,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06557,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06558,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06559,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06560,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06561,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06562,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06563,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06564,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06565,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06566,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06567,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06568,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06569,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06570,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06571,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06572,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06573,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06576,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06577,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06578,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06579,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06580,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06581,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06582,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06583,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06584,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06585,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06586,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06587,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06588,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06589,confidence,text_keyword_heuristic,HIGH,YES,keyword match
peYoD-JkAXE_utt06590,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06591,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06592,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06593,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06594,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06595,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06596,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06597,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06598,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06599,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06600,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06601,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06602,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06603,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06604,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06605,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06606,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06607,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06608,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06609,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06610,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06611,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06612,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06613,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06614,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06615,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06616,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06617,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06618,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06619,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06620,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06621,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06622,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06623,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06624,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06625,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06626,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06627,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06628,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06629,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06630,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06631,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06632,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06633,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06634,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06635,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06636,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06637,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06638,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06639,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06640,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06641,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06642,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06643,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06644,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06645,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06646,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06647,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06648,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06649,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06650,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06651,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06654,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06655,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06656,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06657,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06658,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06659,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06660,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06661,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06662,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06663,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06664,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06665,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06666,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06667,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06668,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06669,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06670,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06671,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06672,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06673,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06674,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06675,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06678,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06679,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06680,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06681,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06682,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06683,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06684,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06685,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06686,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06687,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06688,neutral,text_keyword_heuristic,LOW,NO,neutral default
peYoD-JkAXE_utt06689,neutral,text_keyword_heuristic,LOW,NO,neutral default
