turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,source_video_path,source_audio_path,clip_video_path,clip_audio_path,clip_start_seconds,clip_end_seconds,clip_duration_seconds,clip_status,start_time,end_time,source_offset_seconds,source_offset_status
1tyKO8mTdOM_turn00015,1tyKO8mTdOM_turn00015,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00015.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00015.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"I'm just going to ask you to speak into that microphone. Keep your voice up if you could. All right, council.","I'm just going to ask you to speak into that microphone. Keep your voice up if you could. All right, council.",00:04:49.911,00:04:57.913,8.002,8.002,marker,MEDIUM,1,7,"1tyKO8mTdOM_utt00167#p02,1tyKO8mTdOM_utt00168#p01,1tyKO8mTdOM_utt00169#p01,1tyKO8mTdOM_utt00170#p01,1tyKO8mTdOM_utt00171#p01,1tyKO8mTdOM_utt00172#p01,1tyKO8mTdOM_utt00173#p01","1tyKO8mTdOM_utt00167,1tyKO8mTdOM_utt00168,1tyKO8mTdOM_utt00169,1tyKO8mTdOM_utt00170,1tyKO8mTdOM_utt00171,1tyKO8mTdOM_utt00172,1tyKO8mTdOM_utt00173",7,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00015.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00015.wav,589.911,597.913,8.002,created,00:09:49.911,00:09:57.913,300.000,explicit
1tyKO8mTdOM_turn00016,1tyKO8mTdOM_turn00016,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00016.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00016.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Good morning.,Good morning.,00:04:57.913,00:05:03.030,5.117,5.117,marker,MEDIUM,1,4,"1tyKO8mTdOM_utt00173#p02,1tyKO8mTdOM_utt00174#p01,1tyKO8mTdOM_utt00175#p01,1tyKO8mTdOM_utt00175#p02","1tyKO8mTdOM_utt00173,1tyKO8mTdOM_utt00174,1tyKO8mTdOM_utt00175",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00016.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00016.wav,597.913,603.030,5.117,created,00:09:57.913,00:10:03.030,300.000,explicit
1tyKO8mTdOM_turn00018,1tyKO8mTdOM_turn00018,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00018.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00018.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"And just tell us your name and spell it, please.","And just tell us your name and spell it, please.",00:05:04.158,00:05:06.465,2.307,2.307,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt00179#p02,1tyKO8mTdOM_utt00180#p01,1tyKO8mTdOM_utt00181#p01,1tyKO8mTdOM_utt00182#p01,1tyKO8mTdOM_utt00183#p01","1tyKO8mTdOM_utt00179,1tyKO8mTdOM_utt00180,1tyKO8mTdOM_utt00181,1tyKO8mTdOM_utt00182,1tyKO8mTdOM_utt00183",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00018.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00018.wav,604.158,606.465,2.307,created,00:10:04.158,00:10:06.465,300.000,explicit
1tyKO8mTdOM_turn00019,1tyKO8mTdOM_turn00019,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00019.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00019.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Susan Clancy. S us C L A N C Y.,Susan Clancy. S us C L A N C Y.,00:05:06.465,00:05:11.973,5.508,5.508,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt00183#p02,1tyKO8mTdOM_utt00184#p01,1tyKO8mTdOM_utt00185#p01","1tyKO8mTdOM_utt00183,1tyKO8mTdOM_utt00184,1tyKO8mTdOM_utt00185",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00019.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00019.wav,606.465,611.973,5.508,created,00:10:06.465,00:10:11.973,300.000,explicit
1tyKO8mTdOM_turn00020,1tyKO8mTdOM_turn00020,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00020.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00020.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And what time?,And what time?,00:05:11.973,00:05:13.492,1.519,1.519,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt00185#p02,1tyKO8mTdOM_utt00186#p01,1tyKO8mTdOM_utt00187#p01","1tyKO8mTdOM_utt00185,1tyKO8mTdOM_utt00186,1tyKO8mTdOM_utt00187",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00020.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00020.wav,611.973,613.492,1.519,created,00:10:11.973,00:10:13.492,300.000,explicit
1tyKO8mTdOM_turn00022,1tyKO8mTdOM_turn00022,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00022.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00022.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And you're married to Chris?,And you're married to Chris?,00:05:14.118,00:05:15.978,1.860,1.860,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt00189#p02,1tyKO8mTdOM_utt00190#p01,1tyKO8mTdOM_utt00191#p01","1tyKO8mTdOM_utt00189,1tyKO8mTdOM_utt00190,1tyKO8mTdOM_utt00191",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00022.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00022.wav,614.118,615.978,1.860,created,00:10:14.118,00:10:15.978,300.000,explicit
1tyKO8mTdOM_turn00024,1tyKO8mTdOM_turn00024,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00024.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00024.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And both you and Chris are mother and father of,And both you and Chris are mother and father of,00:05:16.337,00:05:21.113,4.776,4.776,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt00193#p02,1tyKO8mTdOM_utt00194#p01,1tyKO8mTdOM_utt00195#p01,1tyKO8mTdOM_utt00196#p01,1tyKO8mTdOM_utt00197#p01","1tyKO8mTdOM_utt00193,1tyKO8mTdOM_utt00194,1tyKO8mTdOM_utt00195,1tyKO8mTdOM_utt00196,1tyKO8mTdOM_utt00197",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00024.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00024.wav,616.337,621.113,4.776,created,00:10:16.337,00:10:21.113,300.000,explicit
1tyKO8mTdOM_turn00025,1tyKO8mTdOM_turn00025,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00025.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00025.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,correct. and obviously with Lindsay.,correct. and obviously with Lindsay.,00:05:21.113,00:05:26.712,5.599,5.599,marker,MEDIUM,1,7,"1tyKO8mTdOM_utt00197#p02,1tyKO8mTdOM_utt00198#p01,1tyKO8mTdOM_utt00199#p01,1tyKO8mTdOM_utt00200#p01,1tyKO8mTdOM_utt00201#p01,1tyKO8mTdOM_utt00202#p01,1tyKO8mTdOM_utt00203#p01","1tyKO8mTdOM_utt00197,1tyKO8mTdOM_utt00198,1tyKO8mTdOM_utt00199,1tyKO8mTdOM_utt00200,1tyKO8mTdOM_utt00201,1tyKO8mTdOM_utt00202,1tyKO8mTdOM_utt00203",7,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00025.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00025.wav,621.113,626.712,5.599,created,00:10:21.113,00:10:26.712,300.000,explicit
1tyKO8mTdOM_turn00027,1tyKO8mTdOM_turn00027,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00027.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00027.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Tell us what your relationship was with Lindsay, how you know her background.","Tell us what your relationship was with Lindsay, how you know her background.",00:05:27.269,00:05:33.565,6.296,6.296,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt00205#p02,1tyKO8mTdOM_utt00206#p01,1tyKO8mTdOM_utt00207#p01,1tyKO8mTdOM_utt00208#p01,1tyKO8mTdOM_utt00209#p01","1tyKO8mTdOM_utt00205,1tyKO8mTdOM_utt00206,1tyKO8mTdOM_utt00207,1tyKO8mTdOM_utt00208,1tyKO8mTdOM_utt00209",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00027.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00027.wav,627.269,633.565,6.296,created,00:10:27.269,00:10:33.565,300.000,explicit
1tyKO8mTdOM_turn00028,1tyKO8mTdOM_turn00028,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00028.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00028.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yeah. Lindsay married my son Patrick and we had a very good relationship.,Yeah. Lindsay married my son Patrick and we had a very good relationship.,00:05:33.565,00:05:37.836,4.271,4.271,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt00209#p02,1tyKO8mTdOM_utt00210#p01,1tyKO8mTdOM_utt00211#p01,1tyKO8mTdOM_utt00212#p01,1tyKO8mTdOM_utt00213#p01","1tyKO8mTdOM_utt00209,1tyKO8mTdOM_utt00210,1tyKO8mTdOM_utt00211,1tyKO8mTdOM_utt00212,1tyKO8mTdOM_utt00213",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00028.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00028.wav,633.565,637.836,4.271,created,00:10:33.565,00:10:37.836,300.000,explicit
1tyKO8mTdOM_turn00029,1tyKO8mTdOM_turn00029,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00029.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00029.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And did you have occasion to go to their home?,And did you have occasion to go to their home?,00:05:37.836,00:05:41.957,4.121,4.121,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt00213#p02,1tyKO8mTdOM_utt00214#p01,1tyKO8mTdOM_utt00215#p01,1tyKO8mTdOM_utt00216#p01,1tyKO8mTdOM_utt00217#p01","1tyKO8mTdOM_utt00213,1tyKO8mTdOM_utt00214,1tyKO8mTdOM_utt00215,1tyKO8mTdOM_utt00216,1tyKO8mTdOM_utt00217",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00029.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00029.wav,637.836,641.957,4.121,created,00:10:37.836,00:10:41.957,300.000,explicit
1tyKO8mTdOM_turn00030,1tyKO8mTdOM_turn00030,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00030.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00030.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, I did.","Yes, I did.",00:05:41.957,00:05:43.143,1.186,1.186,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt00217#p02,1tyKO8mTdOM_utt00218#p01,1tyKO8mTdOM_utt00219#p01","1tyKO8mTdOM_utt00217,1tyKO8mTdOM_utt00218,1tyKO8mTdOM_utt00219",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00030.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00030.wav,641.957,643.143,1.186,created,00:10:41.957,00:10:43.143,300.000,explicit
1tyKO8mTdOM_turn00031,1tyKO8mTdOM_turn00031,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00031.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00031.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And then in Ducks as well.,And then in Ducks as well.,00:05:43.143,00:05:45.065,1.922,1.922,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt00219#p02,1tyKO8mTdOM_utt00220#p01,1tyKO8mTdOM_utt00221#p01","1tyKO8mTdOM_utt00219,1tyKO8mTdOM_utt00220,1tyKO8mTdOM_utt00221",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00031.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00031.wav,643.143,645.065,1.922,created,00:10:43.143,00:10:45.065,300.000,explicit
