turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,speaker_cluster_id,speaker_cluster_overlap_seconds,speaker_cluster_source,speaker_role,speaker_role_source,speaker_role_confidence,corpus_exclusion_status,corpus_exclusion_reason
DiurriBQxVs_turn00011,DiurriBQxVs_turn00011,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,Sure. Um you had a interview with uh a Mr. Mob D. Remember that?,Sure.,00:01:21.700,00:01:28.166,6.466,6.466,marker,MEDIUM,1,7,"DiurriBQxVs_utt00079#p02,DiurriBQxVs_utt00080#p01,DiurriBQxVs_utt00081#p01,DiurriBQxVs_utt00082#p01,DiurriBQxVs_utt00083#p01,DiurriBQxVs_utt00084#p01,DiurriBQxVs_utt00085#p01","DiurriBQxVs_utt00079,DiurriBQxVs_utt00080,DiurriBQxVs_utt00081,DiurriBQxVs_utt00082,DiurriBQxVs_utt00083,DiurriBQxVs_utt00084,DiurriBQxVs_utt00085",7,SPEAKER_05,4.387,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00012,DiurriBQxVs_turn00012,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Detective Mob D, yes, sir.","Detective Mob D, yes, sir.",00:01:28.166,00:01:29.949,1.783,1.783,marker,MEDIUM,1,3,"DiurriBQxVs_utt00085#p02,DiurriBQxVs_utt00086#p01,DiurriBQxVs_utt00087#p01","DiurriBQxVs_utt00085,DiurriBQxVs_utt00086,DiurriBQxVs_utt00087",3,SPEAKER_05,0.565,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00013,DiurriBQxVs_turn00013,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,Was he a detective at the time?,Was he a detective at the time?,00:01:29.949,00:01:31.548,1.599,1.599,marker,MEDIUM,1,3,"DiurriBQxVs_utt00087#p02,DiurriBQxVs_utt00088#p01,DiurriBQxVs_utt00089#p01","DiurriBQxVs_utt00087,DiurriBQxVs_utt00088,DiurriBQxVs_utt00089",3,SPEAKER_05,0.886,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00014,DiurriBQxVs_turn00014,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,He was.,He was.,00:01:31.548,00:01:32.134,0.586,0.586,marker,MEDIUM,1,3,"DiurriBQxVs_utt00089#p02,DiurriBQxVs_utt00090#p01,DiurriBQxVs_utt00091#p01","DiurriBQxVs_utt00089,DiurriBQxVs_utt00090,DiurriBQxVs_utt00091",3,SPEAKER_05,0.421,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00015,DiurriBQxVs_turn00015,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Okay. So, he's a detective at the time and he sat down with you and you had a conversation with him and you basically told him that you had advised Keefe D about the I don't know how much you can get paid doing YouTube stuff. Remember that?","Okay. So, he's a detective at the time",00:01:32.134,00:01:47.926,15.792,15.792,marker,MEDIUM,1,15,"DiurriBQxVs_utt00091#p02,DiurriBQxVs_utt00092#p01,DiurriBQxVs_utt00093#p01,DiurriBQxVs_utt00094#p01,DiurriBQxVs_utt00095#p01,DiurriBQxVs_utt00096#p01,DiurriBQxVs_utt00097#p01,DiurriBQxVs_utt00098#p01,DiurriBQxVs_utt00099#p01,DiurriBQxVs_utt00100#p01,DiurriBQxVs_utt00101#p01,DiurriBQxVs_utt00102#p01,DiurriBQxVs_utt00103#p01,DiurriBQxVs_utt00104#p01,DiurriBQxVs_utt00105#p01","DiurriBQxVs_utt00091,DiurriBQxVs_utt00092,DiurriBQxVs_utt00093,DiurriBQxVs_utt00094,DiurriBQxVs_utt00095,DiurriBQxVs_utt00096,DiurriBQxVs_utt00097,DiurriBQxVs_utt00098,DiurriBQxVs_utt00099,DiurriBQxVs_utt00100,DiurriBQxVs_utt00101,DiurriBQxVs_utt00102,DiurriBQxVs_utt00103,DiurriBQxVs_utt00104,DiurriBQxVs_utt00105",15,SPEAKER_05,4.640,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00016,DiurriBQxVs_turn00016,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Um I don't remember that, no.","Um I don't remember that, no.",00:01:47.926,00:01:50.433,2.507,2.507,marker,MEDIUM,1,3,"DiurriBQxVs_utt00105#p02,DiurriBQxVs_utt00106#p01,DiurriBQxVs_utt00107#p01","DiurriBQxVs_utt00105,DiurriBQxVs_utt00106,DiurriBQxVs_utt00107",3,SPEAKER_05,0.794,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00017,DiurriBQxVs_turn00017,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Now, um you don't remember that or you don't remember that?","Now, um",00:01:50.433,00:01:53.662,3.229,3.229,marker,MEDIUM,1,7,"DiurriBQxVs_utt00107#p02,DiurriBQxVs_utt00108#p01,DiurriBQxVs_utt00109#p01,DiurriBQxVs_utt00110#p01,DiurriBQxVs_utt00111#p01,DiurriBQxVs_utt00112#p01,DiurriBQxVs_utt00113#p01","DiurriBQxVs_utt00107,DiurriBQxVs_utt00108,DiurriBQxVs_utt00109,DiurriBQxVs_utt00110,DiurriBQxVs_utt00111,DiurriBQxVs_utt00112,DiurriBQxVs_utt00113",7,SPEAKER_05,2.193,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00018,DiurriBQxVs_turn00018,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Kevin Gaffney but to say you can make $5,000 or $10,000, I of have conversation like that with Detective Log.",Kevin Gaffney but to say you can make,00:01:53.662,00:02:00.857,7.195,7.195,marker,MEDIUM,1,9,"DiurriBQxVs_utt00113#p02,DiurriBQxVs_utt00114#p01,DiurriBQxVs_utt00115#p01,DiurriBQxVs_utt00116#p01,DiurriBQxVs_utt00117#p01,DiurriBQxVs_utt00118#p01,DiurriBQxVs_utt00119#p01,DiurriBQxVs_utt00120#p01,DiurriBQxVs_utt00121#p01","DiurriBQxVs_utt00113,DiurriBQxVs_utt00114,DiurriBQxVs_utt00115,DiurriBQxVs_utt00116,DiurriBQxVs_utt00117,DiurriBQxVs_utt00118,DiurriBQxVs_utt00119,DiurriBQxVs_utt00120,DiurriBQxVs_utt00121",9,SPEAKER_00,4.156,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00019,DiurriBQxVs_turn00019,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Okay. So, you don't know or you don't remember I just want to make sure we're we're different here.","Okay. So, you don't know or you don't",00:02:00.857,00:02:06.663,5.806,5.806,marker,MEDIUM,1,7,"DiurriBQxVs_utt00121#p02,DiurriBQxVs_utt00122#p01,DiurriBQxVs_utt00123#p01,DiurriBQxVs_utt00124#p01,DiurriBQxVs_utt00125#p01,DiurriBQxVs_utt00126#p01,DiurriBQxVs_utt00127#p01","DiurriBQxVs_utt00121,DiurriBQxVs_utt00122,DiurriBQxVs_utt00123,DiurriBQxVs_utt00124,DiurriBQxVs_utt00125,DiurriBQxVs_utt00126,DiurriBQxVs_utt00127",7,SPEAKER_05,2.868,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00020,DiurriBQxVs_turn00020,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,I remember meeting with Detective Log. I know I am the one that started passing Mr. Davis' number around to do more interviews to get him to talk.,I remember meeting with Detective Log.,00:02:06.663,00:02:17.838,11.175,11.175,marker,MEDIUM,1,11,"DiurriBQxVs_utt00127#p02,DiurriBQxVs_utt00128#p01,DiurriBQxVs_utt00129#p01,DiurriBQxVs_utt00130#p01,DiurriBQxVs_utt00131#p01,DiurriBQxVs_utt00132#p01,DiurriBQxVs_utt00133#p01,DiurriBQxVs_utt00134#p01,DiurriBQxVs_utt00135#p01,DiurriBQxVs_utt00136#p01,DiurriBQxVs_utt00137#p01","DiurriBQxVs_utt00127,DiurriBQxVs_utt00128,DiurriBQxVs_utt00129,DiurriBQxVs_utt00130,DiurriBQxVs_utt00131,DiurriBQxVs_utt00132,DiurriBQxVs_utt00133,DiurriBQxVs_utt00134,DiurriBQxVs_utt00135,DiurriBQxVs_utt00136,DiurriBQxVs_utt00137",11,SPEAKER_00,5.113,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00021,DiurriBQxVs_turn00021,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,Yes.,Yes.,00:02:17.838,00:02:18.590,0.752,0.752,marker,MEDIUM,1,3,"DiurriBQxVs_utt00137#p02,DiurriBQxVs_utt00138#p01,DiurriBQxVs_utt00139#p01","DiurriBQxVs_utt00137,DiurriBQxVs_utt00138,DiurriBQxVs_utt00139",3,SPEAKER_05,0.752,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00022,DiurriBQxVs_turn00022,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Okay. So, you when you volunteered to Detective Log Keke's number you said, ""I set him up with a couple of interviews.""","Okay. So, you when",00:02:18.590,00:02:29.053,10.463,10.463,marker,MEDIUM,1,9,"DiurriBQxVs_utt00139#p02,DiurriBQxVs_utt00140#p01,DiurriBQxVs_utt00141#p01,DiurriBQxVs_utt00142#p01,DiurriBQxVs_utt00143#p01,DiurriBQxVs_utt00144#p01,DiurriBQxVs_utt00145#p01,DiurriBQxVs_utt00146#p01,DiurriBQxVs_utt00147#p01","DiurriBQxVs_utt00139,DiurriBQxVs_utt00140,DiurriBQxVs_utt00141,DiurriBQxVs_utt00142,DiurriBQxVs_utt00143,DiurriBQxVs_utt00144,DiurriBQxVs_utt00145,DiurriBQxVs_utt00146,DiurriBQxVs_utt00147",9,SPEAKER_05,4.100,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00023,DiurriBQxVs_turn00023,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,Sure.,Sure.,00:02:29.053,00:02:29.403,0.350,0.350,marker,MEDIUM,1,3,"DiurriBQxVs_utt00147#p02,DiurriBQxVs_utt00148#p01,DiurriBQxVs_utt00149#p01","DiurriBQxVs_utt00147,DiurriBQxVs_utt00148,DiurriBQxVs_utt00149",3,SPEAKER_05,0.350,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00024,DiurriBQxVs_turn00024,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"And because I promised you if you all ever listen, I promised him I would, you know, we talk bad about each other, but you know, I'll hook you up. I'm kind of I'm kind of uh know all these YouTubers out here, and so I kind of hook people up with them. Quote, ""You want to make some money uh end word, unquote."" And then question was asked by Detective Log, ""So, what do you get paid for your interviews?"" And you respond, ""Oh, I get about 2,500, 3,000 a show."" You remember that?",And because I promised you if you all,00:02:29.403,00:03:01.654,32.251,32.251,marker,MEDIUM,1,29,"DiurriBQxVs_utt00149#p02,DiurriBQxVs_utt00150#p01,DiurriBQxVs_utt00151#p01,DiurriBQxVs_utt00152#p01,DiurriBQxVs_utt00153#p01,DiurriBQxVs_utt00154#p01,DiurriBQxVs_utt00155#p01,DiurriBQxVs_utt00156#p01,DiurriBQxVs_utt00157#p01,DiurriBQxVs_utt00158#p01,DiurriBQxVs_utt00159#p01,DiurriBQxVs_utt00160#p01,DiurriBQxVs_utt00161#p01,DiurriBQxVs_utt00162#p01,DiurriBQxVs_utt00163#p01,DiurriBQxVs_utt00164#p01,DiurriBQxVs_utt00165#p01,DiurriBQxVs_utt00166#p01,DiurriBQxVs_utt00167#p01,DiurriBQxVs_utt00168#p01,DiurriBQxVs_utt00169#p01,DiurriBQxVs_utt00170#p01,DiurriBQxVs_utt00171#p01,DiurriBQxVs_utt00172#p01,DiurriBQxVs_utt00173#p01,DiurriBQxVs_utt00174#p01,DiurriBQxVs_utt00175#p01,DiurriBQxVs_utt00176#p01,DiurriBQxVs_utt00177#p01","DiurriBQxVs_utt00149,DiurriBQxVs_utt00150,DiurriBQxVs_utt00151,DiurriBQxVs_utt00152,DiurriBQxVs_utt00153,DiurriBQxVs_utt00154,DiurriBQxVs_utt00155,DiurriBQxVs_utt00156,DiurriBQxVs_utt00157,DiurriBQxVs_utt00158,DiurriBQxVs_utt00159,DiurriBQxVs_utt00160,DiurriBQxVs_utt00161,DiurriBQxVs_utt00162,DiurriBQxVs_utt00163,DiurriBQxVs_utt00164,DiurriBQxVs_utt00165,DiurriBQxVs_utt00166,DiurriBQxVs_utt00167,DiurriBQxVs_utt00168,DiurriBQxVs_utt00169,DiurriBQxVs_utt00170,DiurriBQxVs_utt00171,DiurriBQxVs_utt00172,DiurriBQxVs_utt00173,DiurriBQxVs_utt00174,DiurriBQxVs_utt00175,DiurriBQxVs_utt00176,DiurriBQxVs_utt00177",29,SPEAKER_05,9.416,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
DiurriBQxVs_turn00025,DiurriBQxVs_turn00025,DiurriBQxVs,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,,,,,,,,,YES,"Uh that's that's accurate, so I might have said that.","Uh that's that's accurate, so I might",00:03:01.654,00:03:05.090,3.436,3.436,marker,MEDIUM,1,5,"DiurriBQxVs_utt00177#p02,DiurriBQxVs_utt00178#p01,DiurriBQxVs_utt00179#p01,DiurriBQxVs_utt00180#p01,DiurriBQxVs_utt00181#p01","DiurriBQxVs_utt00177,DiurriBQxVs_utt00178,DiurriBQxVs_utt00179,DiurriBQxVs_utt00180,DiurriBQxVs_utt00181",5,SPEAKER_00,2.414,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
