source_group_id,source_audio_path,speaker_cluster_id,manifest_turn_row_count,turn_row_duration_seconds,turn_row_duration_minutes,turn_interval_union_seconds,diarization_segment_count,diarization_segment_seconds,sample_utterance_ids,sample_time_ranges,sample_clip_video_paths,sample_clip_audio_paths,sample_text,role_label,role_confidence,witness_speaking_status
gozVH0bYxzY,,SPEAKER_08,264,3328.174,55.470,3328.174,0,0.000,gozVH0bYxzY_turn07243 | gozVH0bYxzY_turn07244 | gozVH0bYxzY_turn07245,03:55:25.742 -> 03:55:29.784 | 03:55:29.784 -> 03:55:37.522 | 03:55:37.522 -> 03:55:40.152,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav,"Oh, man. I'm Hey, justice for Tupac, || All the the haters and || that they didn't didn't know. Yeah. And",UNKNOWN,LOW,UNKNOWN
Wt1h7rnCvZQ,,SPEAKER_17,260,2607.545,43.459,2607.545,0,0.000,Wt1h7rnCvZQ_turn03750 | Wt1h7rnCvZQ_turn04024 | Wt1h7rnCvZQ_turn04025,00:10:59.519 -> 00:11:07.723 | 00:38:52.201 -> 00:38:54.675 | 00:38:54.675 -> 00:38:55.047,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav,We're going to finish that recording and || Uh I'm going to take you back 30 years || Okay.,UNKNOWN,LOW,UNKNOWN
lOcZ_IJbM3I,,SPEAKER_10,255,2567.454,42.791,2567.454,0,0.000,lOcZ_IJbM3I_turn08411 | lOcZ_IJbM3I_turn08416 | lOcZ_IJbM3I_turn08417,00:00:35.992 -> 00:00:52.708 | 00:01:34.506 -> 00:01:37.247 | 00:01:37.247 -> 00:01:45.835,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,"Reginald Lilburn || Okay. Uh || I grew up in the city of Compton,",UNKNOWN,LOW,UNKNOWN
EA-DSbYev9I,,SPEAKER_37,252,1033.902,17.232,1033.902,0,0.000,EA-DSbYev9I_turn00431 | EA-DSbYev9I_turn00433 | EA-DSbYev9I_turn00434,00:12:17.110 -> 00:12:37.691 | 00:12:47.998 -> 00:12:49.847 | 00:12:49.847 -> 00:12:51.289,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,Okay. I back and ask you a question || May have seen the shooting or heard. || We're going to try this again.,UNKNOWN,LOW,UNKNOWN
gozVH0bYxzY,,SPEAKER_24,247,2630.357,43.839,2630.357,0,0.000,gozVH0bYxzY_turn06090 | gozVH0bYxzY_turn06334 | gozVH0bYxzY_turn06339,00:15:57.118 -> 00:16:05.324 | 00:44:00.186 -> 00:44:04.147 | 00:44:38.077 -> 00:44:48.403,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav,"We're going to finish that recording and || What does a crime scene analyst for the || Um, do crime scene analysts respond to",UNKNOWN,LOW,UNKNOWN
lOcZ_IJbM3I,,SPEAKER_05,246,1338.336,22.306,1338.336,0,0.000,lOcZ_IJbM3I_turn08892 | lOcZ_IJbM3I_turn08894 | lOcZ_IJbM3I_turn08896,01:06:16.524 -> 01:06:21.189 | 01:06:23.430 -> 01:06:26.145 | 01:06:30.828 -> 01:06:39.948,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,Thank you. || You have a || Uh I'm I'm sure you probably,UNKNOWN,LOW,UNKNOWN
Wt1h7rnCvZQ,,SPEAKER_16,245,1289.696,21.495,1289.696,0,0.000,Wt1h7rnCvZQ_turn03751 | Wt1h7rnCvZQ_turn03752 | Wt1h7rnCvZQ_turn03753,00:11:07.723 -> 00:12:10.736 | 00:12:10.736 -> 00:12:12.104 | 00:12:12.104 -> 00:12:13.212,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav,"Okay, sounds good. You may proceed. Okay. I'll go back and ask you a question again. Uh while you were there in the parking structure and you heard the commotion, people running would be south on Fairfax or back in toward the parking area.  || Anybody that you saw that || I seen running?",UNKNOWN,LOW,UNKNOWN
DiurriBQxVs,,SPEAKER_05,243,1324.021,22.067,1324.021,0,0.000,DiurriBQxVs_turn00001 | DiurriBQxVs_turn00003 | DiurriBQxVs_turn00005,00:00:01.030 -> 00:00:05.338 | 00:00:07.590 -> 00:00:10.560 | 00:00:15.204 -> 00:00:24.953,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo/keefe-d-s-lawyer-cross-exams-ex-suge-knight-security-reggie-wright-abo_DiurriBQxVs.wav,"Thank you. Mr. Wright, have you and I ever met? || You have a || Uh I'm sure you probably anticipating",UNKNOWN,LOW,UNKNOWN
Wt1h7rnCvZQ,,SPEAKER_25,215,2723.665,45.394,2723.665,0,0.000,Wt1h7rnCvZQ_turn05253 | Wt1h7rnCvZQ_turn05254 | Wt1h7rnCvZQ_turn05259,05:36:36.158 -> 05:36:42.740 | 05:36:42.740 -> 05:36:58.168 | 05:37:39.678 -> 05:37:42.715,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav,"May I please have you state and spell || Regginald Liurn Wright Jr. || Okay. Um, sir, where did you grow up?",UNKNOWN,LOW,UNKNOWN
gozVH0bYxzY,,SPEAKER_26,200,1077.321,17.955,1077.321,0,0.000,gozVH0bYxzY_turn06092 | gozVH0bYxzY_turn06093 | gozVH0bYxzY_turn06094,00:17:08.362 -> 00:17:09.606 | 00:17:09.606 -> 00:17:10.812 | 00:17:10.812 -> 00:17:11.298,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026/2pac-trial-day-2-reggie-wright-and-mob-james-testify-8-18-2026_gozVH0bYxzY.wav,Anybody that you saw? || I seen running. || Yeah.,UNKNOWN,LOW,UNKNOWN
EA-DSbYev9I,,SPEAKER_14,162,667.593,11.127,667.593,0,0.000,EA-DSbYev9I_turn00420 | EA-DSbYev9I_turn00421 | EA-DSbYev9I_turn00422,00:08:57.223 -> 00:08:58.832 | 00:08:58.832 -> 00:09:00.115 | 00:09:00.115 -> 00:09:01.736,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,State versus Davis C377. || I didn't have a chance to tap. || We need to address outside the presence,UNKNOWN,LOW,UNKNOWN
Wt1h7rnCvZQ,,SPEAKER_03,158,6987.749,116.462,6987.749,0,0.000,Wt1h7rnCvZQ_turn03747 | Wt1h7rnCvZQ_turn03748 | Wt1h7rnCvZQ_turn03749,00:10:09.436 -> 00:10:10.821 | 00:10:10.821 -> 00:10:47.720 | 00:10:47.720 -> 00:10:59.519,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial/live-nv-v-duane-keffe-d-davis-day-2-tupac-murder-trial_Wt1h7rnCvZQ.wav,"Not from the state. No. || Okay. Let's bring the jury in. Stand up || Yes, sir. You may be seated. All right. Welcome back, ladies and gentlemen. I hope you had a restful evening. We are still in the state's case and chief. So, at this time, I'm going to turn to Mr. Djakamo. Uh, who's your next witness that w",UNKNOWN,LOW,UNKNOWN
EA-DSbYev9I,,SPEAKER_19,155,1520.723,25.345,1520.723,0,0.000,EA-DSbYev9I_turn02142 | EA-DSbYev9I_turn02143 | EA-DSbYev9I_turn02156,04:36:54.962 -> 04:36:55.432 | 04:36:55.432 -> 04:37:02.343 | 04:38:54.537 -> 04:38:56.433,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,etc.? || James McDonald. J A M S D O N A L D. || What was Club 662?,UNKNOWN,LOW,UNKNOWN
