utterance_id,manifest_id,tribunal,case_name,speaker_role,speaker_name,utterance_text,start_time,end_time,video_path,audio_path,emotion_label,credibility_label,question_type,cross_examination_flag,split
ictr_akayesu_nan_nan_5_utt00570,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.mdk-logo').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00571,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.hbs-logo').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00572,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,if($('#termsol').hasClass('lower-macedonian')){,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00573,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('#termsol').removeClass('lower-macedonian');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00574,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('#termsol').addClass('alpha');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00575,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,},,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00576,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,switch (lng) {,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00577,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"case ""hbs"":",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00578,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"$('.btnCurLang').html('bosanski, hrvatski ili srpski');",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00579,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,//$('.btnCurLang').html('Prijevod');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00580,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('SH');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00581,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.hbs').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00582,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.hbs-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00583,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00584,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00585,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,break;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00586,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"case ""fra"":",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00587,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLang').html('Français');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00588,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('FR');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00589,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.fra').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00590,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.fra-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00591,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00592,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00593,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,break;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00594,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"case ""kin"":",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00595,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLang').html('IKinyarwanda');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00596,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('RW');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00597,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.kin-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00598,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00599,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00600,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,break;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00601,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"case ""sqi"":",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00602,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLang').html('Shqip');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00603,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('SQ');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00604,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.sqi-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00605,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00606,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00607,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,break;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00608,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"case ""mdk"":",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00609,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLang').html('македонски');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00610,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('MK');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00611,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.mdk').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00612,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('#termsol').removeClass('alpha');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00613,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('#termsol').addClass('lower-macedonian');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00614,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.mdk-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00615,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00616,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00617,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,break;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00618,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,default:,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00619,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLang').html('English');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00620,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.btnCurLangS').html('EN');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00621,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.languagesel').foundation('close');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00622,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00623,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-logo').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00624,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.eng-only').show();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00625,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$('.other-lang-only').hide();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00626,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,},,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00627,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"$('.languagesel').each(function(index,value)",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00628,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,{,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00629,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$(this).foundation('close');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00630,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,});,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00631,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"$('.languageselS').each(function(index,value)",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00632,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,{,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00633,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$(this).foundation('close');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00634,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,});,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00635,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,//$('#schLang').trigger('change');,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00636,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,/*,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00637,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,"if($('#schLang').val() == """")",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00638,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,{,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00639,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,changeSearchLangColl();,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00640,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,},,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00641,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,*/,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00642,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,},,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00643,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,$(function () {,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00644,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,loggedIn = false;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00645,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,myLangSelection(currLang);,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00646,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,});,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00647,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,</script>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00648,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,</body>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
ictr_akayesu_nan_nan_5_utt00649,ictr_akayesu_nan_nan_5,ICTR,Akayesu,Witness,,</html>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_akayesu_nan_nan_5.mp4,,neutral,consistent,open,0,dev
irmct_appeals_hearings_nan_nan_6_utt00001,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,UNITED NATIONS,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00002,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,International Residual Mechanism for Criminal Tribunals,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00003,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,UCR,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00004,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Unified Court Records Database,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00005,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,User Guide,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00006,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,IRMCT UCR User Guide,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00007,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,March 2021  2 of 35,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00008,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,UCR | Unified Court Records Database,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00009,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,User Guide,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00010,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,CONTENTS,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00011,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Introduction ................................ ................................ ................................ ....... 3,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00012,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Accessing the UCR ................................ ................................ .............................  4,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00013,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Choosing the Database Language ................................ ................................ ...... 7,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00014,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Viewing Recently Added Records ................................ ................................ ...... 8,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00015,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Searching for Records ................................ ................................ ........................ 9,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00016,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Search by Keyword ............................................................................................................................11,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00017,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Title Search ....................................................................................................................................11,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00018,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Full Text Search ..............................................................................................................................13,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00019,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Basic Search ...................................................................................................................................14,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00020,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Advanced Search ...........................................................................................................................14,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00021,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Search by Metadata ..........................................................................................................................16,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00022,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Accused ..........................................................................................................................................16,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00023,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Language Collection .......................................................................................................................17,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00024,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Document Type .............................................................................................................................18,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
irmct_appeals_hearings_nan_nan_6_utt00025,irmct_appeals_hearings_nan_nan_6,IRMCT,Appeals Hearings,Witness,,Document Source ..........................................................................................................................18,,,/workspace/LegalMemoCMT/data/raw/videos/irmct_appeals_hearings_nan_nan_6.mp4,,neutral,consistent,open,0,test
